gene_ID	RE_sample_size	RE_beta	RE_SE	RE_Z	RE_metaP	RE_I2	RE_H2	RE_Q_val	RE_Q_pval	RE_metaP_FDR	Chromosome	Gene_Start	Gene_End	Chromosome_type
ENSG00000279894.1	2	-0.105391330428992	0.0863874396241255	-1.21998442004478	0.22247078109963	0	1	0.0399778321467648	0.841523930254069	0.673676493736524	X	103596608	103598904	Sex
ENSG00000279900.1	2	0.0188639470834522	0.0885220655134081	0.21309881298008	0.831249890486289	0	1	0.00563584073560319	0.940157237311305	0.968540207344309	11	83083687	83084138	Autosomal
ENSG00000279904.1	7	-0.00149179459217406	0.046511954424268	-0.0320733585728599	0.9744135492552	0	1	2.34867923110911	0.885003631903065	0.995754527868917	2	104706612	104707506	Autosomal
ENSG00000279923.1	13	-0.0103049509366622	0.0288612652910968	-0.357051253045411	0.721053436727454	9.85041431971913	1.10926743861757	13.1526767920836	0.358041884731739	0.939287932532358	5	31558573	31559875	Autosomal
ENSG00000279926.1	13	-0.00411580057424697	0.0358075257891035	-0.114942333588975	0.908490830089999	35.0389007357305	1.53938281729483	18.2233642468643	0.109074816588963	0.985381330032512	6	3982673	3984130	Autosomal
ENSG00000279930.1	3	0.119737547946703	0.0739424784817139	1.61933370919281	0.105375481531874	0	1	0.370560887968676	0.830871238334996	0.505574266582176	16	1437154	1439315	Autosomal
ENSG00000279933.1	5	-0.0527711811390459	0.0333732017853699	-1.5812441814372	0.113822216929732	0	1	3.02692105992955	0.553330376961664	0.521791736037423	22	44183031	44187739	Autosomal
ENSG00000279943.1	3	0.0733487356714537	0.0895976665956252	0.818645601592432	0.412988641427027	1.96285141046329	1.02002150652791	2.38942522565213	0.302790959917641	0.823057711261993	4	186189032	186191490	Autosomal
ENSG00000279952.1	3	-0.00710475392061578	0.0766558743022153	-0.0926837504012456	0.926154806738408	0	1	0.616612516817864	0.734690278474959	0.987871994132887	12	127462507	127463197	Autosomal
ENSG00000279970.1	13	-0.0243121856269817	0.026975981531948	-0.901253049798705	0.367453790599419	0	1	10.6682895810034	0.557539669995757	0.800145537704344	15	101299656	101301648	Autosomal
ENSG00000279989.1	12	0.0534976434207544	0.0503344763207179	1.06284295241062	0.287853177235524	61.4481298940546	2.59390788890882	28.026400113658	0.00320733683200092	0.742822789078956	18	35257040	35257512	Autosomal
ENSG00000280010.1	11	0.162579509098345	0.0417038894131104	3.89842557579858	9.68201481511424e-05	0	1	5.09756254986073	0.884566109283333	0.00667458069599186	11	58627435	58628528	Autosomal
ENSG00000280022.1	3	-0.130772295223946	0.0873561234515844	-1.4970020424089	0.134392726616648	21.6360778673567	1.2760974346171	2.5792018627974	0.275380656938281	0.560095766212222	17	45592621	45593369	Autosomal
ENSG00000280039.1	2	0.0193632540388899	0.0521111920331519	0.371575726507492	0.710208764545821	0	1	0.0210211087682244	0.884721466380305	0.935896710510557	16	23412380	23416680	Autosomal
ENSG00000280046.1	2	0.0340707904432137	0.0534705754420195	0.637187652490445	0.524002619506898	0	1	0.0554074357471587	0.813907722367107	0.87579611737302	17	7858943	7866083	Autosomal
ENSG00000280047.1	11	0.0151312370422922	0.0295233121861086	0.51251827528389	0.608288333352442	0	1	7.52914849217392	0.674722090927668	0.905063245220234	5	142165767	142168387	Autosomal
ENSG00000280053.1	2	0.110503152698044	0.0922070088938791	1.19842465365319	0.230751739436809	0	1	0.045878109014512	0.830397523435333	0.681178942112944	3	126973065	126976426	Autosomal
ENSG00000280054.1	5	-0.112209484805866	0.0515737263818958	-2.17571024391317	0.0295769337348014	0	1	2.69184630959203	0.610642155898419	0.284279836166418	12	47728151	47730598	Autosomal
ENSG00000280057.1	11	0.00760249866384404	0.0315085192259077	0.241283908308612	0.809335081825864	20.0321571067188	1.25050265684235	10.3535670140275	0.410040242308891	0.963849210374652	6	166388136	166389920	Autosomal
ENSG00000280061.1	8	-0.0543446214378838	0.0277272054719619	-1.95997470761479	0.0499987465914681	0	1	6.16961608921175	0.520089837135269	0.368846842013517	19	30553956	30558058	Autosomal
ENSG00000280063.1	4	-0.0438666386491636	0.048098496391003	-0.912016839207661	0.361759853198175	0	1	0.610270992503452	0.894077091490608	0.798223886550323	16	4346694	4348648	Autosomal
ENSG00000280067.1	2	-0.0736727796904585	0.0822859109023905	-0.895326780520797	0.370612428426157	0	1	0.0893251802521316	0.765036808341985	0.802702914166944	16	48343755	48346058	Autosomal
ENSG00000280073.1	3	-0.0638197006526894	0.068934953953439	-0.925795942299394	0.354552036320229	16.0625303075914	1.19136305116717	2.38301467614872	0.303763045204474	0.793255118639786	14	69357010	69359308	Autosomal
ENSG00000280077.1	10	-0.0326791669511493	0.0316407286322298	-1.03281967147437	0.30168829614395	0	1	5.96249435143858	0.74366607947446	0.752816445906208	9	41012231	41014133	Autosomal
ENSG00000280079.1	6	-0.0852963531503201	0.0511428246504771	-1.66780684745625	0.0953540761487663	0	1	1.00032967813506	0.962539178045265	0.483316138513344	19	20220597	20222186	Autosomal
ENSG00000280088.1	11	-0.00816944693509532	0.0342814932861242	-0.238304873912887	0.81164464139482	45.9476605688908	1.8500586848318	18.6096308241337	0.0455104327461653	0.964013646475487	12	100032325	100034074	Autosomal
ENSG00000280099.1	8	0.00537777306462979	0.0493795641590228	0.108906855623738	0.913276368990426	37.0509733460737	1.58858691413559	11.3552459942155	0.123856507863115	0.986091963013047	1	85152487	85154203	Autosomal
ENSG00000280106.1	8	-0.020677869065908	0.0308942882605206	-0.669310420474454	0.503297480929984	0	1	4.91905828564548	0.66984039231366	0.867297197439728	19	34949038	34951205	Autosomal
ENSG00000280107.1	3	0.0235599972981082	0.0681321435652747	0.345798562400085	0.729494105624105	0	1	1.28089395680902	0.52705678838259	0.943665793866338	6	28170845	28172521	Autosomal
ENSG00000280119.1	8	-0.131285047977577	0.0453722753520016	-2.89350813815391	0.00380964418231258	0.000508402023975082	1.00000508404609	7.35150029424142	0.393221510071375	0.0901748091607054	2	242001209	242006013	Autosomal
ENSG00000280120.1	11	0.00379795544562169	0.0282147029220151	0.134609088606007	0.892920955346854	15.4523273692505	1.18276466859989	11.2194592287796	0.340677762444876	0.980970993145354	12	123152324	123153377	Autosomal
ENSG00000280128.1	12	0.0592449874757139	0.0242110885277458	2.44701874547357	0.014404334717531	0	1	6.36312740600526	0.848070491319161	0.193419373642235	6	30282349	30286054	Autosomal
ENSG00000280129.1	2	0.0323903407517252	0.178216908581113	0.181746732168138	0.855781489711232	68.8002785997001	3.20515682550417	3.20515682550417	0.0734064710016857	0.973749774747123	14	23005499	23007123	Autosomal
ENSG00000280143.1	9	0.00832030495785839	0.0353563144100764	0.235327270296226	0.813954730723421	42.3988534255369	1.73607655310691	13.3043070673791	0.101799465732809	0.964796877861747	11	117204967	117210292	Autosomal
ENSG00000280149.1	13	0.0448242749641529	0.0538120424973232	0.83297850971523	0.404856849486449	46.6214520403969	1.8734117697559	22.2522621755828	0.034787914696294	0.818703637049079	7	149851572	149852170	Autosomal
ENSG00000280152.1	2	0.0655980706623739	0.0943406119550461	0.695332257264048	0.486847103417618	0	1	0.959573141127079	0.327294448007178	0.859062861405686	16	75245994	75250077	Autosomal
ENSG00000280153.1	13	0.0260452166416568	0.0272553011369421	0.955601866616504	0.339273418106912	0	1	4.31896345963776	0.976968973855056	0.782414876589955	16	10933903	10936280	Autosomal
ENSG00000280157.1	9	0.00217211889515379	0.0379763790337275	0.0571965771993346	0.954388604698053	45.001863363267	1.8182434190545	14.7301208995498	0.0646104637488377	0.993115525762471	1	228121523	228123771	Autosomal
ENSG00000280160.1	2	-0.159641241555138	0.232804969447508	-0.685729526882516	0.492883683581572	83.0645794372465	5.90478397802134	5.90478397802134	0.0150998173813027	0.862677076110033	16	31093727	31095944	Autosomal
ENSG00000280161.1	3	0.174264109484261	0.0936294044194176	1.86121134236458	0.062714337257211	0	1	0.636165644152482	0.727542529336406	0.410135763966687	5	180810401	180811384	Autosomal
ENSG00000280168.1	2	0.046973732580896	0.0901943722665676	0.520805582437739	0.602502213844859	29.1206767631233	1.41084868524778	1.41084868524778	0.234915557758867	0.903613228106215	17	12973033	12973834	Autosomal
ENSG00000280173.1	3	-0.0906365280956892	0.0424052116805972	-2.1373912428118	0.0325661830905577	0	1	0.43614918376817	0.804065462671826	0.298970465327752	3	47346950	47349073	Autosomal
ENSG00000280193.1	4	0.00209022049605238	0.045607998495687	0.0458301299113147	0.963445643838422	21.8327377676071	1.2793079499535	3.85331757027402	0.277745016913442	0.994075418642534	8	81696368	81698694	Autosomal
ENSG00000280206.1	11	0.0131755476624678	0.0378359295340563	0.348228464972914	0.72766861204516	19.9269240728557	1.24885923067307	12.6262066622759	0.245328162575358	0.943220786669391	16	15701237	15702118	Autosomal
ENSG00000280207.1	2	0.0409520795100266	0.0950194033779476	0.430986493854695	0.666478191023216	0	1	0.0393543826527898	0.84274824085045	0.922662449911308	5	177967004	177967457	Autosomal
ENSG00000280211.1	12	-0.0575999933128545	0.0409208798252764	-1.40759420517825	0.159251264338581	17.9274274378029	1.21843384309925	13.4812826422236	0.263035347485752	0.599844533105701	16	30773532	30776033	Autosomal
ENSG00000280212.1	2	-0.144060132801578	0.0904720849814747	-1.5923158268219	0.111313758534262	0	1	0.822943003530356	0.364321103578898	0.516365650822116	18	47076117	47076594	Autosomal
ENSG00000280213.1	2	0.0173864692104162	0.0635341484793858	0.273655500648716	0.784349378024224	0	1	0.275841036767996	0.599440196647411	0.958713179595273	20	63953384	63956985	Autosomal
ENSG00000280214.1	6	0.00501307609530877	0.0512655676712468	0.0977864153861783	0.92210189463294	52.6066840069646	2.11000217867632	10.4434905836388	0.0636012242398254	0.987680029277678	16	67550815	67552935	Autosomal
ENSG00000280216.1	10	0.000871963158628695	0.0485710006332686	0.0179523408465965	0.985676873770832	0	1	4.6016909454001	0.867557171830315	0.997000527172667	22	39379610	39380015	Autosomal
ENSG00000280222.1	2	-0.0464888387263151	0.0881708863836145	-0.527258380096704	0.59801417235637	13.4766696661192	1.15575763917217	1.15575763917217	0.282347109469418	0.901553377101919	1	18109389	18115861	Autosomal
ENSG00000280234.1	11	0.0138665577550102	0.026589895873941	0.521497256730511	0.602020416103909	0	1	5.98580454991126	0.816454470710833	0.903505154173812	15	25255579	25257027	Autosomal
ENSG00000280239.1	12	-0.0264628777357481	0.0243163747885339	-1.08827397035459	0.276474178061479	0	1	3.90240682575999	0.972685289123982	0.732671231151258	19	4448810	4450836	Autosomal
ENSG00000280254.1	13	0.0395252638212949	0.0214152132996786	1.84566285977119	0.0649411731258736	0	1	4.83728833192011	0.963193829615827	0.417257190798925	17	4787057	4789162	Autosomal
ENSG00000280255.1	13	0.0381456032574132	0.0329288569374887	1.1584247618989	0.246690738967296	0	1	3.74260480083579	0.987645915705015	0.701931716654061	7	26538378	26541048	Autosomal
ENSG00000280273.2	8	0.0673928382284854	0.0369374558085157	1.8245121856213	0.0680746758111865	0.00186714836646463	1.0000186718323	6.30141702471722	0.505028065877115	0.426260328712526	8	11283481	11285068	Autosomal
ENSG00000280287.1	4	-0.0165221321234729	0.0421194258902748	-0.392268692515294	0.694859693448581	0.00374543014826872	1.00003745570436	3.77029690909919	0.287360054088306	0.932159455853399	12	132550729	132554947	Autosomal
ENSG00000280294.1	11	-0.00296817613843756	0.0226755290510943	-0.130897767886669	0.895856180458927	0	1	4.44444165468149	0.925078666312142	0.981911980304306	8	10856085	10859436	Autosomal
ENSG00000280300.1	2	0.0906659198357622	0.104102861836917	0.870926295741949	0.383794397890997	0	1	0.00134794413941148	0.970712759724609	0.80889642918232	12	123754246	123754794	Autosomal
ENSG00000280303.2	8	0.0053933445431288	0.0560599096718346	0.0962068004515265	0.923356329891947	57.1433072149391	2.33335783751513	15.7663849873941	0.0273385382544888	0.987680029277678	8	140636281	140638283	Autosomal
ENSG00000280310.1	9	-0.0144577174422335	0.0360131185423794	-0.401456969776723	0.688083712869714	0	1	4.48164245872679	0.811266900783536	0.930168931625482	4	4820405	4821452	Autosomal
ENSG00000280332.1	11	-0.00106725571870231	0.0260938059326583	-0.0409007302904235	0.967375035248585	14.518308470892	1.16984114622894	9.16909238125696	0.516134919274204	0.994792536633389	19	16356329	16358327	Autosomal
ENSG00000280334.1	12	-0.00232289464177923	0.0234374493479239	-0.0991103855755102	0.921050626193229	35.597593185605	1.55273700078004	16.2895335283705	0.130717862147093	0.987434290457079	16	67006672	67009481	Autosomal
ENSG00000280336.1	2	-0.171379496811606	0.127844730362543	-1.34052843887744	0.180073604927508	0	1	0.250206707153148	0.61692956620186	0.627496678151384	5	141168231	141168893	Autosomal
ENSG00000280339.1	12	0.0563592875468576	0.0449502581496754	1.25381454671945	0.209909420593398	38.0107015889129	1.61318167108203	17.68862595952	0.089092508756338	0.660691188557175	11	86908990	86912238	Autosomal
ENSG00000280351.2	5	-0.0760793380657098	0.0419470868687138	-1.81369777366956	0.0697242680356882	0	1	0.885420832247893	0.926643057972417	0.429297063926541	17	81003335	81005132	Autosomal
ENSG00000280355.1	13	-0.0160827958616394	0.0298340808964006	-0.539074621319396	0.589835366270604	0.0275035175425591	1.00027511084058	13.3654525450312	0.3430469312772	0.899817350971981	10	79681973	79684094	Autosomal
ENSG00000280378.1	5	-0.0343023363949824	0.0452366314617793	-0.75828670894659	0.448279362249001	0	1	1.79852708249798	0.772751822057196	0.840625860531642	1	54033126	54034880	Autosomal
ENSG00000280385.1	10	-0.0593977345348539	0.0335071198571071	-1.77268994733534	0.0762800977742098	0	1	6.96084101764004	0.64119655695676	0.447034497950541	11	90193614	90198120	Autosomal
ENSG00000280399.1	6	0.139372325552618	0.0708454682130775	1.96727227680163	0.0491518293701873	66.547871838651	2.98934643313789	13.1183548122703	0.0222945429200341	0.365915886149198	3	138482065	138485755	Autosomal
ENSG00000280401.1	2	0.0988395272249246	0.0609525242072068	1.62158218237069	0.104892840250012	0	1	0.209889949323524	0.646853674258692	0.504698403231145	10	70434829	70436556	Autosomal
ENSG00000280420.1	2	0.081562157377368	0.116970865627314	0.697286088633704	0.48562377227445	0	1	0.000178117484182107	0.989351695905801	0.858674219541582	5	134522613	134523096	Autosomal
ENSG00000280422.1	12	0.161043482892116	0.0549261665279217	2.93199931967307	0.00336787484718034	65.964658498324	2.93812242180898	30.7680128731349	0.00119892602759132	0.0831241406726288	3	51951849	51953902	Autosomal
ENSG00000280435.1	7	-0.020179063492748	0.0496538242653012	-0.406394951271647	0.68445242870619	54.9630705242144	2.22040003978881	14.0427103849665	0.0291626870075023	0.928675937974988	3	44115818	44117487	Autosomal
ENSG00000280439.1	12	0.0119992586460333	0.0414148480191167	0.289733253167911	0.772020314592977	18.2023782793526	1.22252943174212	12.4399722864775	0.331496200318148	0.955753059324653	7	106035798	106036431	Autosomal
ENSG00000280604.1	2	0.0867603111893633	0.0884418014641557	0.98098760713876	0.326598852944332	50.4912429582269	2.01984468960965	2.01984468960965	0.155255020517501	0.773346472588308	21	45914296	45919483	Autosomal
ENSG00000280649.2	12	-0.0456761570030186	0.0495205828896775	-0.922367111566042	0.356337118673731	35.5730812131106	1.5521462438826	16.6366161720487	0.11909334450766	0.794367938952412	1	148458814	148459871	Autosomal
ENSG00000280758.1	13	-0.0289210635986176	0.0345851491385285	-0.83622781219697	0.403026754907445	18.194828707843	1.22241660790444	14.1883277282904	0.288844082787549	0.818386965702092	9	128630328	128631685	Autosomal
ENSG00000280798.1	13	-0.0152985155297391	0.0264118298813287	-0.579229670889033	0.562434212864994	38.6627062159058	1.63032950804771	20.4864189296443	0.0584261052145859	0.890539502657577	11	33076149	33079454	Autosomal
ENSG00000280800.1	7	0.0808794951070551	0.0773286003787262	1.04591955254509	0.295598176193529	32.995106036933	1.49242830016446	8.237752235192	0.221197351888673	0.747861141288412	21	8210384	8211306	Autosomal
ENSG00000280828.1	13	-0.0075738816056089	0.0241556874253031	-0.313544444927502	0.753867059517545	0.0329201040062151	1.00032930944908	11.8949635317417	0.454151767316895	0.951162850446042	7	128533652	128615970	Autosomal
ENSG00000280927.1	8	-0.0511423419685595	0.0303760501317043	-1.68364029381098	0.0922512065778324	0	1	5.94388210321736	0.546317073480755	0.477489115035746	4	1210120	1218591	Autosomal
ENSG00000280936.1	2	-0.0316224537601524	0.0936955831557681	-0.337502075285452	0.735738447975219	75.6042956078691	4.09908229713818	4.09908229713818	0.0429064966102562	0.946152261155318	20	63422269	63424555	Autosomal
ENSG00000281026.1	10	-0.116257947802394	0.0264741789600882	-4.39137122921401	1.12638037343121e-05	0	1	3.58664299659495	0.936456673959481	0.00118518928555983	13	32504506	32509395	Autosomal
ENSG00000281100.1	7	-0.0526454965300578	0.0401014980604529	-1.31280623109627	0.189248249841626	42.4832649833895	1.73862441898207	10.4539065230442	0.106792967464368	0.637547388953484	3	36823151	36825158	Autosomal
ENSG00000281181.1	11	-0.0388526886922132	0.0576577015883117	-0.673850806083629	0.500406170428323	12.0890452638241	1.13751466242295	11.3832512201864	0.328448772369971	0.866059145293204	21	8437629	8438551	Autosomal
ENSG00000281183.1	9	-0.0304380086541348	0.0179497010188931	-1.69573903331855	0.0899353128881047	0	1	5.03063570323142	0.754296783581379	0.474597458728726	15	73567012	73569294	Autosomal
ENSG00000281332.1	10	-0.062807349623373	0.0368340999353531	-1.70514142421303	0.0881680514535176	0	1	2.96477266011817	0.965675225542916	0.47222556511884	7	32760279	32762924	Autosomal
